list_name,name,label::English,label::Arabic,Governorate
cluster,cluster_location_id_0902,0902 (Al-Jihad-Al-Sajad),0902 (Al-Jihad-Al-Sajad),wassit
cluster,cluster_location_id_0903,0903 (Damook 150),0903 (Damook 150),wassit
cluster,cluster_location_id_0904,0904 (Damook Al-Dhbat),0904 (Damook Al-Dhbat),wassit
cluster,cluster_location_id_0905,0905 (Damook-Al-Hurriya),0905 (Damook-Al-Hurriya),wassit
cluster,cluster_location_id_0906,0906 (Hay Al-Emam Ali-2),0906 (Hay Al-Emam Ali-2),wassit
cluster,cluster_location_id_0907,0907 (Al-Jihad-Al Thaqalain),0907 (Al-Jihad-Al Thaqalain),wassit
cluster,cluster_location_id_0908,0908 (Hay Al-Hakeem),0908 (Hay Al-Hakeem),wassit
cluster,cluster_location_id_0909,0909 (Hay al-zahraa),0909 (Hay al-zahraa),wassit
cluster,cluster_location_id_0910,0910 (Sewada Said Shati),0910 (Sewada Said Shati),al.basrah
cluster,cluster_location_id_0911,0911 (Al-Hassan Al-Askari Al-Thania),0911 (Al-Hassan Al-Askari Al-Thania),al.basrah
cluster,cluster_location_id_0912,0912 (Al-Umarat-Al-Mutamaizeen),0912 (Al-Umarat-Al-Mutamaizeen),al.basrah
cluster,cluster_location_id_0913,0913 (Al Ashar Center),0913 (Al Ashar Center),al.basrah
cluster,cluster_location_id_0914,0914 (AL Mowafaqiah),0914 (AL Mowafaqiah),al.basrah
cluster,cluster_location_id_0915,0915 (Al-asma_i al-jadeed),0915 (Al-asma_i al-jadeed),al.basrah
cluster,cluster_location_id_0916,0916 (Al-bradhia),0916 (Al-bradhia),al.basrah
cluster,cluster_location_id_0917,0917 (Al-hakeem),0917 (Al-hakeem),al.basrah
cluster,cluster_location_id_0918,0918 (Al-jubaila_),0918 (Al-jubaila_),al.basrah
cluster,cluster_location_id_0919,0919 (As-safat-Al Qadima),0919 (As-safat-Al Qadima),al.basrah
cluster,cluster_location_id_0920,0920 (Hai al-mohandesin),0920 (Hai al-mohandesin),al.basrah
cluster,cluster_location_id_0921,0921 (Hay Al Risalah),0921 (Hay Al Risalah),al.basrah
cluster,cluster_location_id_0922,0922 (Manawi pasha),0922 (Manawi pasha),al.basrah
cluster,cluster_location_id_0923,0923 (Nadhran),0923 (Nadhran),maysan
cluster,cluster_location_id_0924,0924 (Al Khaleej1),0924 (Al Khaleej1),maysan
cluster,cluster_location_id_0925,0925 (Hay Al-Morabaa),0925 (Hay Al-Morabaa),maysan
cluster,cluster_location_id_0926,0926 (Al Hay Al JameI),0926 (Al Hay Al JameI),maysan
cluster,cluster_location_id_0927,0927 (Al Salam),0927 (Al Salam),maysan
cluster,cluster_location_id_0928,0928 (Hay Al Karar),0928 (Hay Al Karar),maysan
cluster,cluster_location_id_0929,0929 (Hay Al-Ameer),0929 (Hay Al-Ameer),al.najaf
cluster,cluster_location_id_0930,0930 (Hay Al-Ghader),0930 (Hay Al-Ghader),al.najaf
cluster,cluster_location_id_0931,0931 (Hay Awasha),0931 (Hay Awasha),al.najaf
cluster,cluster_location_id_0932,0932 (Al Barakiya),0932 (Al Barakiya),al.najaf
cluster,cluster_location_id_0933,0933 (Albu Noman),0933 (Albu Noman),al.najaf
cluster,cluster_location_id_0934,0934 (Alwat Al Fahal),0934 (Alwat Al Fahal),al.najaf
cluster,cluster_location_id_0935,0935 (Hay missan 236),0935 (Hay missan 236),al.najaf
cluster,cluster_location_id_0936,0936 (Sader 3),0936 (Sader 3),al.najaf
cluster,cluster_location_id_0937,0937 (Al bory),0937 (Al bory),al.najaf
cluster,cluster_location_id_0938,0938 (Aljadidah alulah),0938 (Aljadidah alulah),al.najaf
cluster,cluster_location_id_0939,0939 (AL-RADHAWIYA),0939 (AL-RADHAWIYA),al.najaf
cluster,cluster_location_id_0940,0940 (Hay Al Ameer),0940 (Hay Al Ameer),al.najaf
cluster,cluster_location_id_0941,0941 (Hay Al qadissiyah),0941 (Hay Al qadissiyah),al.najaf
cluster,cluster_location_id_0942,0942 (Hay Al Rahma),0942 (Hay Al Rahma),al.najaf
cluster,cluster_location_id_0943,0943 (Al-Shaheed Al-Sadar 1),0943 (Al-Shaheed Al-Sadar 1),al.najaf
cluster,cluster_location_id_0944,0944 (Al-Mazarea AL-Westa),0944 (Al-Mazarea AL-Westa),al.najaf
cluster,cluster_location_id_0945,0945 (Al-Qasim),0945 (Al-Qasim),babil
cluster,cluster_location_id_0946,0946 (Markaz Alhaidariya),0946 (Markaz Alhaidariya),al.najaf
cluster,cluster_location_id_0947,0947 (Mazara Al-Hawli),0947 (Mazara Al-Hawli),al.najaf
cluster,cluster_location_id_0948,0948 (Fadak Village),0948 (Fadak Village),al.najaf
cluster,cluster_location_id_0949,0949 (Al-Mazara 2),0949 (Al-Mazara 2),thi.qar
cluster,cluster_location_id_0950,0950 (Al-Shaheed Al-Sadar-Shareet),0950 (Al-Shaheed Al-Sadar-Shareet),thi.qar
cluster,cluster_location_id_0951,0951 (Al-Ghadeer Village complex),0951 (Al-Ghadeer Village complex),thi.qar
cluster,cluster_location_id_0952,0952 (Al Aker),0952 (Al Aker),thi.qar
cluster,cluster_location_id_0953,0953 (Al Aoeh),0953 (Al Aoeh),thi.qar
cluster,cluster_location_id_0954,0954 (Al-Thawrah),0954 (Al-Thawrah),thi.qar
cluster,cluster_location_id_0955,0955 (Al-zielat),0955 (Al-zielat),thi.qar
cluster,cluster_location_id_0956,0956 (Hay Al Fidaa),0956 (Hay Al Fidaa),thi.qar
cluster,cluster_location_id_0957,0957 (Hay Al Tadhihiya),0957 (Hay Al Tadhihiya),thi.qar
cluster,cluster_location_id_0958,0958 (Hay Mehidiya),0958 (Hay Mehidiya),thi.qar
cluster,cluster_location_id_0959,0959 (Sadir City),0959 (Sadir City),al.qadissiya
cluster,cluster_location_id_0960,0960 (Um Al Dood),0960 (Um Al Dood),al.qadissiya
cluster,cluster_location_id_0961,0961 (Hay AL-Mansouria),0961 (Hay AL-Mansouria),al.qadissiya
cluster,cluster_location_id_0962,0962 (Al hamad village),0962 (Al hamad village),al.qadissiya
cluster,cluster_location_id_0963,0963 (Hay Al Nahda 3),0963 (Hay Al Nahda 3),al.qadissiya
cluster,cluster_location_id_0964,0964 (Al himran village),0964 (Al himran village),al.qadissiya
cluster,cluster_location_id_0965,0965 (Albu Khnefis village),0965 (Albu Khnefis village),al.qadissiya
cluster,cluster_location_id_0966,0966 (Al-Jasem Village),0966 (Al-Jasem Village),al.qadissiya
cluster,cluster_location_id_0967,0967 (Al-Sadiq(2)),0967 (Al-Sadiq(2)),al.qadissiya
cluster,cluster_location_id_0968,0968 (Hay Al-Hussain),0968 (Hay Al-Hussain),al.qadissiya
cluster,cluster_location_id_0969,0969 (Al-Taamem-2),0969 (Al-Taamem-2),al.qadissiya
cluster,cluster_location_id_0970,0970 (Al-Taqiya 2),0970 (Al-Taqiya 2),al.qadissiya
cluster,cluster_location_id_0971,0971 (Hay Al Jamiaa),0971 (Hay Al Jamiaa),al.qadissiya
cluster,cluster_location_id_0972,0972 (Hay Al Shomos),0972 (Hay Al Shomos),al.qadissiya
cluster,cluster_location_id_0973,0973 (Hay Al-Hadarah),0973 (Hay Al-Hadarah),al.qadissiya
cluster,cluster_location_id_0974,0974 (Hay Al-Naseej),0974 (Hay Al-Naseej),
cluster,cluster_location_id_0975,0975 (Qaryat Al Ensaf),0975 (Qaryat Al Ensaf),
cluster,cluster_location_id_0976,0976 (Salman Hlis Village),0976 (Salman Hlis Village),
,,7. More than 2 hours,7. ???? ?? 2 ????,
agree,strongly_agree,Strongly agree,????? ????,
agree,somewhat_agree,Somewhat agree,????? ??? ?? ??,
agree,neither_agree,Neither agree or disagree,?? ????? ??? ?????/ ?????,
agree,somewhat_disagree,Somewhat disagree,?? ????? ??? ?? ??,
agree,strongly_disagree,Strongly disagree,?? ????? ????,
,,,,
,,,,
,,,,
,,,,
economic_wellbeing,increase,Increase in econoomic wellbeing,????? ?? ?????? ?????????,
economic_wellbeing,decrease,Decrease in economic wellbeing,?????? ?? ???????? ??????????,
economic_wellbeing,no_change,No change,?? ?????,
,,,,
economic_reason,agriculture,Dependent on agriculture and has been unable to maintain its livelihood,????? ??? ??????? ??? ????? ?? ?????? ??? ??????,
economic_reason,livestock,Dependent on livestock and has been unable to maintain its livelihood,????? ??? ??????? ??? ????? ?? ?????? ??? ??? ?????,
economic_reason,buying other resources,"Buying other resources (water, food, protection) and draining financial resources",???? ??????? ?????? (?????? ??????? ????????) ???????? ??????? ???????,
economic_reason,health,"Suffered health implications as a result of the dry spell, and medical assistance/medication is draining financial resources",???? ?? ?????? ?????? ??????? ?? ???? ?????? ? ????????? ?????? / ?????? ?????? ??????? ???????,
economic_reason,unemployment,Loss of working hours/unemployment,????? ????? ????? / ???????,
economic_reason,other, Other (Specify),  ???? (???),
